easting,northing,elevation,distanceToWatercourse,localAuthority,households,numberOfPostcodeUnits,headcount,Suspect Charged,Porosity Max(%),Permeability category,Permeability Max(m�),Permeability Min(m�),Description,PSD min(mm),Organic soil,predicted medianPrice
434626,145626,80.0,1460.0,Test Valley,17029.0,1359.0,39796.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,304151.7896311433
465529,153081,90.0,620.0,Basingstoke and Deane,13100.0,928.0,39326.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,494961.6673524078
438979,166496,110.0,960.0,West Berkshire,,,,343,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,511396.33355798805
347286,171194,20.0,4130.0,North Somerset,,,,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,508567.2500020242
557402,141898,110.0,550.0,Tunbridge Wells,13636.0,1061.0,31280.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,458669.1185438158
237031,118428,150.0,460.0,Torridge,4916.0,652.0,11858.0,546,,,,,,,,361480.0322229854
542100,100700,40.0,3350.0,Lewes,6015.0,541.0,13906.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,502661.8734616015
507497,101825,10.0,2780.0,Arun,13834.0,1123.0,29858.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,527166.3467545279
555902,140129,100.0,810.0,Tunbridge Wells,13636.0,1061.0,31280.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,576875.4656414416
466309,140423,170.0,5590.0,East Hampshire,12765.0,1503.0,33558.0,759,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,604383.542750001
510867,104251,10.0,1630.0,Worthing,12137.0,965.0,30601.0,506,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,436024.22558954393
528296,146606,60.0,260.0,Reigate and Banstead,19715.0,1827.0,50437.0,302,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,850708.3952917627
517964,168549,10.0,1000.0,Kingston upon Thames,10583.0,1065.0,23628.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,540136.2536867717
522381,166012,20.0,1530.0,Sutton,11620.0,636.0,29921.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,464845.9059375967
291575,92800,30.0,410.0,Exeter,22358.0,2095.0,60690.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,471821.24851190473
525769,173689,10.0,1070.0,Wandsworth,25614.0,1693.0,65843.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,740947.5158052351
533887,179920,10.0,320.0,Southwark,31597.0,3660.0,73174.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,779718.4604591837
415371,93094,10.0,690.0,"Bournemouth, Christchurch and Poole",25264.0,1968.0,55303.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,398845.7934423166
536015,171918,40.0,870.0,Lewisham,12830.0,931.0,30590.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,613611.9617159998
381624,87137,30.0,520.0,Dorset,11786.0,1275.0,25912.0,552,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,439471.06398809527
581179,151504,100.0,2950.0,Maidstone,9408.0,1257.0,26916.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,560761.5140607187
444061,113983,20.0,1280.0,Southampton,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,494654.11207671976
523438,105437,10.0,1030.0,Adur,10287.0,657.0,24263.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,368726.13393198274
534080,176520,10.0,4080.0,Southwark,26083.0,1935.0,65578.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,742761.7952686942
465200,102900,10.0,2190.0,Portsmouth,17847.0,1046.0,42522.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,274031.32378585084
574528,168210,10.0,590.0,Medway,13294.0,1065.0,33832.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,342768.58138655016
538116,175234,10.0,190.0,Lewisham,18959.0,1098.0,46362.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,580145.9639026707
611096,166539,10.0,2190.0,Canterbury,15569.0,1256.0,33165.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,413714.14504228474
552500,174300,20.0,1170.0,Dartford,22379.0,1593.0,65368.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,423293.11532196903
544506,100619,10.0,600.0,Lewes,6015.0,541.0,13906.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,302478.60808858083
522600,105600,10.0,760.0,Adur,,,,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,509901.0112683566
515561,125626,50.0,1710.0,Horsham,15663.0,1465.0,40062.0,506,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,497557.62526340893
529576,168021,30.0,2230.0,Merton,22393.0,1312.0,64887.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,478710.13780820376
375500,169500,200.0,1560.0,Bath and North East Somerset,19809.0,2178.0,42246.0,964,,,,,,,,660191.4911781102
509116,145816,130.0,1180.0,Guildford,4766.0,577.0,10809.0,302,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,920490.0633926797
451257,169151,110.0,1800.0,West Berkshire,7140.0,679.0,20020.0,1089,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,540840.4926162334
512953,173733,20.0,1590.0,Richmond upon Thames,9047.0,737.0,32239.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,481981.41408438375
445773,111110,30.0,1430.0,Southampton,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,504491.00764191675
443879,121860,40.0,740.0,Eastleigh,13447.0,1157.0,32089.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,451858.5802982565
464754,166243,90.0,730.0,West Berkshire,13178.0,1877.0,36324.0,1089,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,492707.86418839276
179718,40554,70.0,1120.0,Cornwall,5744.0,575.0,13002.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,429402.3489583334
366154,171846,50.0,760.0,South Gloucestershire,20755.0,1379.0,49777.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,504267.64269805467
412596,93622,20.0,660.0,"Bournemouth, Christchurch and Poole",5200.0,473.0,11710.0,552,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,462062.6887434383
521944,106306,30.0,1270.0,Adur,10287.0,657.0,24263.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,418949.3861712944
480897,161328,60.0,420.0,Hart,5911.0,443.0,14705.0,1089,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,462952.8765278389
541307,157140,220.0,3000.0,Tandridge,8069.0,823.0,19683.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,568690.0218189606
447386,112060,50.0,2620.0,Eastleigh,,,,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,505804.24177477625
622586,135655,40.0,740.0,Folkestone and Hythe,12066.0,1054.0,23774.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,293261.9685661159
532027,180038,10.0,570.0,Southwark,31597.0,3660.0,73174.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,3368840.6964285714
471321,174026,40.0,540.0,Reading,16448.0,1401.0,40915.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,441637.68005238986
559966,149143,30.0,280.0,Tonbridge and Malling,6779.0,485.0,16818.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,506595.2162381965
530248,175366,20.0,3600.0,Lambeth,17410.0,1428.0,41176.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,590029.4465430402
365002,172562,100.0,1990.0,South Gloucestershire,20755.0,1379.0,49777.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,363820.6979957545
574513,168812,10.0,150.0,Medway,13294.0,1065.0,33832.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,342110.98782060284
521300,168700,20.0,910.0,Kingston upon Thames,14739.0,1130.0,40358.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,619404.915035829
533131,124714,50.0,280.0,Mid Sussex,14681.0,1407.0,39232.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,527659.7754703374
520717,178385,10.0,1580.0,Hounslow,20594.0,1872.0,45822.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,941795.1592261905
493376,176429,30.0,850.0,Windsor and Maidenhead,18964.0,1989.0,45354.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,642696.3031534879
632150,170405,10.0,4540.0,Thanet,3759.0,264.0,7903.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,281311.36433531746
366306,175101,60.0,910.0,South Gloucestershire,20755.0,1379.0,49777.0,964,,,,,,,,354343.7038412365
363800,175937,70.0,2110.0,"Bristol, City of",31861.0,2437.0,91268.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,333541.74231150793
191738,74965,50.0,530.0,Cornwall,3366.0,260.0,4328.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,490715.4255952381
440487,114001,30.0,1280.0,Southampton,19050.0,1671.0,44101.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,337919.7313985282
339914,160469,10.0,520.0,North Somerset,8119.0,881.0,24816.0,964,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,349631.15333930665
510772,165445,20.0,2340.0,Elmbridge,16118.0,1398.0,39937.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1222902.9250283446
526120,149501,120.0,1470.0,Reigate and Banstead,10869.0,1124.0,27631.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,846102.4441457707
548503,176055,50.0,3100.0,Bexley,14507.0,814.0,36100.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,448109.1741485418
467804,171615,50.0,340.0,West Berkshire,11055.0,789.0,28736.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,571324.0887505754
591900,163431,20.0,2670.0,Swale,19927.0,1330.0,52610.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,303481.73970833607
563924,172251,40.0,2760.0,Gravesham,15684.0,1015.0,41402.0,1103,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,341555.6597890728
359729,171378,30.0,1170.0,"Bristol, City of",17462.0,1102.0,41230.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,389230.99499647756
522573,175205,20.0,320.0,Wandsworth,26534.0,1852.0,63974.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,901420.8845663265
450330,95399,10.0,300.0,Isle of Wight,3840.0,283.0,9147.0,759,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,321446.39073129254
303301,81399,50.0,310.0,East Devon,17400.0,1353.0,38437.0,546,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,395308.03051602887
563643,101077,0.0,870.0,Eastbourne,13341.0,853.0,28610.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,305542.5572322023
357401,171649,10.0,430.0,"Bristol, City of",17462.0,1102.0,41230.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,404547.55837474484
600625,146540,80.0,980.0,Ashford,6654.0,861.0,19285.0,1711,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,480665.5584457667
521325,166377,30.0,740.0,Kingston upon Thames,11620.0,636.0,29921.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,576739.2968128973
460379,115424,50.0,190.0,Winchester,,,,759,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,602331.918875936
488158,168381,80.0,1360.0,Bracknell Forest,22261.0,1547.0,58053.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,638340.9369710679
546657,169605,50.0,860.0,Bromley,19245.0,1310.0,48738.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,372137.5818465863
519732,178469,10.0,900.0,Hounslow,20594.0,1872.0,45822.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,941499.6707057822
400586,78886,50.0,810.0,Dorset,6968.0,623.0,11168.0,552,,,,,,,,414769.3542190819
621086,139236,160.0,2120.0,Folkestone and Hythe,5926.0,510.0,14893.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,376996.7872700216
508398,103193,10.0,1740.0,Arun,9532.0,825.0,22676.0,506,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,372908.70335393783
459708,101549,10.0,1790.0,Gosport,22011.0,1274.0,46366.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,278325.7818696434
363358,157773,100.0,510.0,Bath and North East Somerset,6335.0,726.0,17349.0,964,,,,,,,,480512.49034402793
234307,104525,140.0,830.0,Torridge,4916.0,652.0,11858.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,364117.76857649616
495448,167730,40.0,1540.0,Windsor and Maidenhead,9909.0,1322.0,24783.0,302,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,2323281.4821428573
463335,153090,110.0,880.0,Basingstoke and Deane,12181.0,1195.0,30627.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,418306.8784334861
472028,139650,110.0,330.0,East Hampshire,12765.0,1503.0,33558.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,890738.7843011096
387122,151273,70.0,1710.0,Wiltshire,8718.0,742.0,21944.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,256459.78181007982
526615,162419,110.0,2820.0,Sutton,12473.0,843.0,31280.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,646694.9189019946
518945,177720,0.0,310.0,Richmond upon Thames,10482.0,1212.0,22989.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1414094.1472069598
537983,172295,30.0,1020.0,Lewisham,21633.0,1264.0,57210.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,413239.16702196095
479638,149142,90.0,410.0,Hart,9015.0,1237.0,24230.0,302,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,919734.6462091457
332368,109291,110.0,1320.0,South Somerset,9472.0,965.0,21578.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,322627.0401785714
292817,84219,40.0,480.0,Teignbridge,6319.0,857.0,14975.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,405144.83707326156
534428,155136,140.0,3090.0,Tandridge,12033.0,1027.0,31015.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,481625.4340573837
461534,189522,50.0,400.0,South Oxfordshire,10917.0,1314.0,28488.0,1089,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,441446.3815782261
529723,168175,30.0,2440.0,Merton,22393.0,1312.0,64887.0,3227,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,496554.2399404261
458523,83558,20.0,640.0,Isle of Wight,8031.0,638.0,16584.0,759,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,300631.7715759533
533378,178838,10.0,1400.0,Southwark,,,,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,734296.4067004777
547487,171023,30.0,250.0,Bexley,9728.0,736.0,23138.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,604707.1823361823
525537,150624,90.0,2310.0,Reigate and Banstead,10869.0,1124.0,27631.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,706478.1679181401
559121,109705,30.0,500.0,Wealden,11705.0,1256.0,32317.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,364761.1683994648
408979,188443,90.0,220.0,Wiltshire,14038.0,1272.0,35631.0,343,50.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,485803.3297424194
448360,130908,60.0,300.0,Winchester,10185.0,1205.0,23309.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,543194.2672111092
502273,171587,20.0,840.0,Runnymede,6721.0,537.0,18827.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,958243.5428588862
610838,166886,10.0,2590.0,Canterbury,15569.0,1256.0,33165.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,369431.4947452296
579398,110684,50.0,520.0,Hastings,10146.0,641.0,20698.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,301066.33184523805
472919,170781,70.0,2220.0,Reading,15059.0,1326.0,46586.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,366369.55866861274
207102,83888,210.0,400.0,Cornwall,806.0,88.0,2020.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,274962.6099064626
235844,70237,140.0,660.0,Cornwall,4541.0,499.0,10307.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,322970.5653652224
301481,83073,70.0,560.0,East Devon,17400.0,1353.0,38437.0,546,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,337091.7892219388
291190,64431,30.0,680.0,Torbay,16615.0,1253.0,33160.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,271989.87677154195
437245,123236,40.0,990.0,Test Valley,11664.0,1266.0,30021.0,759,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,578795.8881271402
518110,104507,10.0,1590.0,Adur,12533.0,840.0,28220.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,350379.1949911272
488937,158065,90.0,1540.0,Surrey Heath,9406.0,783.0,24136.0,302,55.0,Low to moderate,1e-05,1e-07,"silt, sand ",0.002,0.0,459582.3473978983
601491,172407,50.0,5200.0,Swale,15919.0,1160.0,42961.0,1711,,,,,,,,342409.265625
531591,119985,40.0,1300.0,Mid Sussex,13049.0,1131.0,34156.0,506,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,506515.38718120556
400198,170701,70.0,150.0,Wiltshire,9382.0,935.0,24803.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,288235.4561022215
481241,96168,10.0,350.0,Chichester,15930.0,1454.0,36181.0,759,60.0,Very low,1e-05,1e-08,"clay, fine silt",0.002,1.0,542826.8769525585
464139,100145,10.0,1730.0,Portsmouth,13026.0,1276.0,31461.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,1624558.6337008849
392200,142600,100.0,730.0,Wiltshire,13235.0,1324.0,29448.0,343,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,473001.32601083873
561003,157479,90.0,80.0,Tonbridge and Malling,10155.0,1209.0,25727.0,1711,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,444584.4649965124
313762,113190,140.0,350.0,Mid Devon,9127.0,981.0,23819.0,964,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,314658.21503983845
615143,159601,20.0,900.0,Canterbury,10948.0,993.0,32331.0,1711,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,340439.43772093044
322797,124554,20.0,300.0,Somerset West and Taunton,18367.0,1553.0,42116.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,284072.1803252551
291442,86696,40.0,780.0,Teignbridge,6319.0,857.0,14975.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,402401.2425792139
509602,166837,10.0,250.0,Elmbridge,6459.0,618.0,14548.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,538946.5915178572
505552,170757,20.0,1940.0,Spelthorne,11533.0,1207.0,26696.0,302,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,498473.1045607992
521632,116161,30.0,1140.0,Horsham,3144.0,357.0,8038.0,506,45.0,Low to very low,1e-05,1e-08,"clay, fine silt",0.002,0.0,515004.0664766548
382700,160839,40.0,930.0,Wiltshire,6080.0,600.0,14068.0,343,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,417134.0516581633
535885,168177,40.0,530.0,Bromley,21766.0,1551.0,49900.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,475577.54742850794
463800,152100,80.0,320.0,Basingstoke and Deane,12181.0,1195.0,30627.0,759,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,383255.00287695497
220957,106371,10.0,860.0,Cornwall,8144.0,798.0,16659.0,546,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,422280.0971737378
466969,173108,90.0,2040.0,Reading,18835.0,1272.0,48858.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,388957.13869798824
486767,170061,60.0,1100.0,Bracknell Forest,10879.0,1106.0,29381.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,559794.7593810204
423583,149749,120.0,3500.0,Wiltshire,3101.0,365.0,12124.0,343,55.0,Moderate to low,0.001,1e-06,"silt, sand",0.002,0.0,289363.5637851731
554179,174036,10.0,990.0,Dartford,22379.0,1593.0,65368.0,42,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,573475.7949018151
182434,45090,10.0,400.0,Cornwall,9753.0,1136.0,23406.0,546,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,353949.8231014628
364973,175349,90.0,1900.0,South Gloucestershire,31861.0,2437.0,91268.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,312975.6538699778
407626,101043,20.0,1060.0,Dorset,12722.0,874.0,27645.0,552,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,391409.94582453836
459744,180831,40.0,150.0,South Oxfordshire,7877.0,1199.0,19352.0,1089,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,823461.7198937817
357964,177150,60.0,1040.0,"Bristol, City of",12766.0,1134.0,33370.0,964,40.0,Highly variable,0.01,1e-09,"mixed gravel, sand, clay",0.002,0.0,408024.7666446208
